id,target
602798,0
602799,1
602800,1
602801,1
602802,1
602803,1
602804,1
602805,0
602806,1
602807,0
602808,1
602809,1
602810,0
602811,0
602812,1
602813,0
602814,1
602815,0
602816,0
602817,0
602818,1
602819,0
602820,1
602821,0
602822,1
602823,0
602824,1
602825,1
602826,0
602827,0
602828,0
602829,1
602830,0
602831,1
602832,1
602833,0
602834,1
602835,1
602836,1
602837,0
602838,0
602839,1
602840,0
602841,0
602842,0
602843,1
602844,1
602845,0
602846,1
602847,0
602848,1
602849,0
602850,0
602851,1
602852,0
602853,1
602854,0
602855,1
602856,1
602857,1
602858,0
602859,0
602860,1
602861,1
602862,0
602863,0
602864,0
602865,0
602866,1
602867,1
602868,1
602869,1
602870,1
602871,1
602872,0
602873,0
602874,1
602875,1
602876,0
602877,0
602878,0
602879,0
602880,0
602881,0
602882,1
602883,0
602884,0
602885,0
602886,1
602887,0
602888,1
602889,1
602890,0
602891,1
602892,1
602893,1
602894,0
602895,1
602896,1
602897,0
602898,1
602899,1
602900,0
602901,0
602902,1
602903,0
602904,1
602905,0
602906,0
602907,0
602908,1
602909,0
602910,0
602911,1
602912,1
602913,1
602914,0
602915,1
602916,1
602917,1
602918,1
602919,0
602920,0
602921,0
602922,1
602923,1
602924,1
602925,0
602926,1
602927,0
602928,1
602929,1
602930,1
602931,0
602932,0
602933,0
602934,1
602935,1
602936,0
602937,1
602938,1
602939,1
602940,0
602941,0
602942,1
602943,0
602944,0
602945,1
602946,1
602947,1
602948,1
602949,0
602950,0
602951,0
602952,1
602953,1
602954,1
602955,1
602956,0
602957,1
602958,1
602959,0
602960,0
602961,1
602962,0
602963,0
602964,0
602965,1
602966,0
602967,0
602968,0
602969,0
602970,0
602971,0
602972,1
602973,1
602974,1
602975,1
602976,0
602977,0
602978,0
602979,1
602980,1
602981,1
602982,1
602983,0
602984,0
602985,1
602986,1
602987,1
602988,0
602989,0
602990,0
602991,1
602992,1
602993,0
602994,0
602995,1
602996,1
602997,0
602998,0
602999,0
603000,0
603001,1
603002,1
603003,0
603004,1
603005,1
603006,0
603007,0
603008,1
603009,1
603010,0
603011,1
603012,0
603013,0
603014,0
603015,0
603016,0
603017,1
603018,0
603019,1
603020,1
603021,0
603022,0
603023,0
603024,1
603025,1
603026,1
603027,0
603028,1
603029,0
603030,0
603031,0
603032,1
603033,1
603034,1
603035,0
603036,1
603037,1
603038,1
603039,0
603040,0
603041,1
603042,1
603043,1
603044,0
603045,0
603046,1
603047,0
603048,0
603049,0
603050,0
603051,0
603052,1
603053,1
603054,1
603055,1
603056,0
603057,0
603058,0
603059,0
603060,0
603061,1
603062,0
603063,1
603064,0
603065,0
603066,1
603067,0
603068,0
603069,1
603070,1
603071,0
603072,0
603073,0
603074,1
603075,1
603076,0
603077,1
603078,0
603079,0
603080,0
603081,1
603082,0
603083,0
603084,0
603085,0
603086,0
603087,0
603088,0
603089,0
603090,0
603091,0
603092,1
603093,0
603094,0
603095,0
603096,0
603097,1
603098,1
603099,1
603100,0
603101,0
603102,0
603103,1
603104,0
603105,1
603106,0
603107,1
603108,0
603109,1
603110,1
603111,1
603112,1
603113,1
603114,1
603115,1
603116,0
603117,1
603118,0
603119,1
603120,0
603121,0
603122,1
603123,1
603124,0
603125,0
603126,1
603127,1
603128,0
603129,0
603130,0
603131,1
603132,1
603133,0
603134,1
603135,1
603136,1
603137,1
603138,0
603139,0
603140,0
603141,0
603142,0
603143,0
603144,0
603145,0
603146,1
603147,1
603148,1
603149,1
603150,0
603151,1
603152,1
603153,0
603154,0
603155,0
603156,1
603157,0
603158,1
603159,0
603160,0
603161,1
603162,1
603163,0
603164,1
603165,0
603166,0
603167,0
603168,1
603169,0
603170,1
603171,0
603172,1
603173,1
603174,1
603175,1
603176,0
603177,0
603178,0
603179,0
603180,0
603181,1
603182,0
603183,0
603184,0
603185,0
603186,1
603187,0
603188,0
603189,1
603190,0
603191,1
603192,0
603193,1
603194,1
603195,1
603196,1
603197,1
603198,1
603199,1
603200,1
603201,0
603202,0
603203,0
603204,1
603205,1
603206,1
603207,0
603208,0
603209,0
603210,0
603211,0
603212,0
603213,0
603214,0
603215,0
603216,1
603217,1
603218,1
603219,1
603220,0
603221,0
603222,1
603223,1
603224,1
603225,1
603226,0
603227,1
603228,1
603229,0
603230,0
603231,0
603232,0
603233,0
603234,0
603235,0
603236,0
603237,0
603238,1
603239,0
603240,0
603241,0
603242,1
603243,0
603244,1
603245,1
603246,1
603247,0
603248,0
603249,0
603250,1
603251,1
603252,0
603253,0
603254,0
603255,1
603256,0
603257,0
603258,0
603259,0
603260,0
603261,0
603262,0
603263,1
603264,0
603265,1
603266,1
603267,1
603268,0
603269,0
603270,1
603271,1
603272,0
603273,0
603274,1
603275,0
603276,0
603277,1
603278,0
603279,0
603280,0
603281,0
603282,0
603283,0
603284,0
603285,0
603286,0
603287,0
603288,0
603289,0
603290,0
603291,0
603292,0
603293,0
603294,1
603295,0
603296,0
603297,0
603298,1
603299,1
603300,0
603301,0
603302,0
603303,0
603304,1
603305,1
603306,0
603307,0
603308,1
603309,0
603310,1
603311,0
603312,0
603313,1
603314,1
603315,1
603316,1
603317,0
603318,1
603319,1
603320,0
603321,1
603322,1
603323,1
603324,0
603325,1
603326,0
603327,1
603328,1
603329,0
603330,0
603331,0
603332,0
603333,1
603334,1
603335,1
603336,1
603337,1
603338,1
603339,1
603340,1
603341,0
603342,0
603343,0
603344,0
603345,1
603346,0
603347,1
603348,1
603349,0
603350,0
603351,1
603352,1
603353,0
603354,1
603355,1
603356,1
603357,0
603358,0
603359,0
603360,1
603361,1
603362,1
603363,0
603364,1
603365,1
603366,0
603367,0
603368,1
603369,1
603370,0
603371,0
603372,1
603373,1
603374,1
603375,1
603376,1
603377,1
603378,1
603379,1
603380,0
603381,0
603382,0
603383,0
603384,0
603385,1
603386,1
603387,0
603388,1
603389,1
603390,1
603391,1
603392,0
603393,0
603394,1
603395,0
603396,0
603397,0
603398,0
603399,0
603400,1
603401,0
603402,1
603403,1
603404,1
603405,0
603406,0
603407,0
603408,0
603409,1
603410,1
603411,0
603412,0
603413,1
603414,0
603415,1
603416,1
603417,1
603418,0
603419,1
603420,1
603421,1
603422,1
603423,1
603424,1
603425,0
603426,1
603427,1
603428,1
603429,0
603430,0
603431,1
603432,0
603433,0
603434,0
603435,1
603436,1
603437,1
603438,1
603439,1
603440,1
603441,0
603442,1
603443,0
603444,1
603445,0
603446,0
603447,1
603448,0
603449,1
603450,1
603451,0
603452,1
603453,0
603454,0
603455,1
603456,0
603457,0
603458,1
603459,1
603460,0
603461,1
603462,0
603463,0
603464,0
603465,1
603466,0
603467,0
603468,0
603469,0
603470,1
603471,0
603472,1
603473,0
603474,1
603475,1
603476,0
603477,1
603478,1
603479,1
603480,0
603481,0
603482,1
603483,1
603484,0
603485,1
603486,0
603487,0
603488,0
603489,1
603490,1
603491,0
603492,1
603493,0
603494,0
603495,0
603496,1
603497,0
603498,1
603499,1
603500,0
603501,1
603502,1
603503,0
603504,0
603505,0
603506,1
603507,0
603508,0
603509,1
603510,1
603511,1
603512,0
603513,0
603514,0
603515,1
603516,1
603517,1
603518,1
603519,1
603520,0
603521,0
603522,0
603523,0
603524,1
603525,0
603526,0
603527,0
603528,0
603529,1
603530,1
603531,0
603532,0
603533,0
603534,1
603535,1
603536,1
603537,1
603538,1
603539,1
603540,0
603541,0
603542,1
603543,0
603544,1
603545,0
603546,0
603547,0
603548,1
603549,0
603550,1
603551,0
603552,0
603553,0
603554,0
603555,0
603556,0
603557,1
603558,0
603559,1
603560,0
603561,0
603562,0
603563,1
603564,1
603565,0
603566,1
603567,1
603568,0
603569,0
603570,1
603571,1
603572,1
603573,0
603574,1
603575,1
603576,1
603577,0
603578,0
603579,1
603580,0
603581,0
603582,1
603583,0
603584,0
603585,1
603586,1
603587,1
603588,0
603589,1
603590,0
603591,1
603592,1
603593,0
603594,0
603595,0
603596,0
603597,1
603598,1
603599,1
603600,0
603601,0
603602,1
603603,1
603604,1
603605,1
603606,0
603607,0
603608,0
603609,0
603610,0
603611,0
603612,1
603613,1
603614,1
603615,0
603616,1
603617,0
603618,0
603619,1
603620,0
603621,1
603622,1
603623,0
603624,0
603625,1
603626,0
603627,1
603628,0
603629,1
603630,0
603631,1
603632,1
603633,1
603634,1
603635,1
603636,0
603637,1
603638,0
603639,1
603640,1
603641,0
603642,1
603643,0
603644,0
603645,0
603646,1
603647,0
603648,0
603649,0
603650,0
603651,1
603652,1
603653,0
603654,0
603655,1
603656,0
603657,1
603658,0
603659,1
603660,1
603661,0
603662,1
603663,0
603664,0
603665,0
603666,0
603667,0
603668,1
603669,0
603670,0
603671,1
603672,0
603673,1
603674,1
603675,1
603676,0
603677,1
603678,0
603679,1
603680,0
603681,0
603682,0
603683,0
603684,0
603685,1
603686,1
603687,1
603688,0
603689,0
603690,0
603691,0
603692,1
603693,0
603694,0
603695,0
603696,0
603697,0
603698,1
603699,1
603700,0
603701,1
603702,1
603703,1
603704,0
603705,1
603706,0
603707,1
603708,0
603709,1
603710,0
603711,0
603712,1
603713,1
603714,0
603715,1
603716,0
603717,1
603718,1
603719,1
603720,0
603721,0
603722,1
603723,1
603724,1
603725,1
603726,0
603727,1
603728,1
603729,1
603730,0
603731,0
603732,0
603733,0
603734,0
603735,1
603736,1
603737,0
603738,1
603739,1
603740,1
603741,0
603742,1
603743,1
603744,0
603745,0
603746,0
603747,0
603748,0
603749,0
603750,1
603751,0
603752,1
603753,0
603754,1
603755,1
603756,0
603757,0
603758,0
603759,0
603760,0
603761,1
603762,0
603763,0
603764,1
603765,0
603766,1
603767,1
603768,0
603769,0
603770,1
603771,0
603772,1
603773,0
603774,1
603775,1
603776,0
603777,1
603778,1
603779,1
603780,1
603781,0
603782,1
603783,1
603784,0
603785,0
603786,1
603787,0
603788,0
603789,0
603790,1
603791,0
603792,1
603793,1
603794,0
603795,0
603796,1
603797,0
603798,0
603799,0
603800,1
603801,1
603802,1
603803,0
603804,1
603805,1
603806,1
603807,1
603808,0
603809,0
603810,1
603811,0
603812,0
603813,1
603814,1
603815,0
603816,0
603817,1
603818,0
603819,0
603820,1
603821,1
603822,1
603823,0
603824,1
603825,1
603826,0
603827,1
603828,0
603829,1
603830,0
603831,0
603832,0
603833,1
603834,0
603835,0
603836,0
603837,0
603838,1
603839,1
603840,1
603841,0
603842,0
603843,0
603844,0
603845,0
603846,0
603847,0
603848,1
603849,1
603850,0
603851,1
603852,1
603853,0
603854,1
603855,1
603856,1
603857,1
603858,0
603859,1
603860,1
603861,0
603862,1
603863,1
603864,0
603865,1
603866,0
603867,1
603868,1
603869,1
603870,0
603871,1
603872,1
603873,1
603874,0
603875,1
603876,0
603877,1
603878,1
603879,1
603880,0
603881,1
603882,0
603883,0
603884,0
603885,1
603886,0
603887,1
603888,0
603889,0
603890,0
603891,1
603892,1
603893,0
603894,0
603895,1
603896,0
603897,0
603898,0
603899,1
603900,0
603901,0
603902,1
603903,0
603904,1
603905,1
603906,1
603907,1
603908,1
603909,1
603910,1
603911,0
603912,1
603913,1
603914,0
603915,0
603916,0
603917,0
603918,1
603919,0
603920,0
603921,1
603922,1
603923,1
603924,1
603925,1
603926,0
603927,1
603928,1
603929,0
603930,1
603931,0
603932,0
603933,1
603934,1
603935,0
603936,1
603937,1
603938,0
603939,0
603940,0
603941,1
603942,0
603943,0
603944,1
603945,0
603946,1
603947,1
603948,0
603949,0
603950,1
603951,0
603952,1
603953,0
603954,0
603955,0
603956,0
603957,0
603958,0
603959,0
603960,1
603961,1
603962,0
603963,0
603964,0
603965,0
603966,0
603967,1
603968,0
603969,1
603970,1
603971,0
603972,1
603973,1
603974,0
603975,1
603976,1
603977,1
603978,0
603979,1
603980,1
603981,1
603982,1
603983,0
603984,0
603985,0
603986,1
603987,1
603988,0
603989,1
603990,0
603991,0
603992,1
603993,1
603994,0
603995,1
603996,1
603997,1
603998,0
603999,1
604000,1
604001,1
604002,0
604003,1
604004,1
604005,0
604006,0
604007,0
604008,0
604009,0
604010,0
604011,0
604012,1
604013,0
604014,0
604015,0
604016,0
604017,1
604018,1
604019,1
604020,1
604021,0
604022,0
604023,1
604024,0
604025,1
604026,0
604027,1
604028,0
604029,0
604030,1
604031,0
604032,0
604033,1
604034,0
604035,0
604036,0
604037,1
604038,0
604039,0
604040,0
604041,1
604042,1
604043,1
604044,1
604045,1
604046,1
604047,0
604048,1
604049,0
604050,0
604051,0
604052,0
604053,1
604054,1
604055,0
604056,0
604057,1
604058,0
604059,1
604060,0
604061,1
604062,1
604063,0
604064,0
604065,0
604066,1
604067,1
604068,0
604069,0
604070,1
604071,0
604072,0
604073,0
604074,1
604075,0
604076,1
604077,0
604078,1
604079,1
604080,1
604081,1
604082,0
604083,0
604084,1
604085,1
604086,0
604087,1
604088,0
604089,0
604090,0
604091,0
604092,0
604093,0
604094,1
604095,1
604096,1
604097,1
604098,1
604099,1
604100,0
604101,1
604102,1
604103,1
604104,1
604105,0
604106,1
604107,0
604108,0
604109,1
604110,0
604111,0
604112,1
604113,0
604114,1
604115,0
604116,1
604117,0
604118,1
604119,0
604120,0
604121,0
604122,1
604123,0
604124,1
604125,0
604126,0
604127,0
604128,1
604129,1
604130,0
604131,1
604132,0
604133,0
604134,0
604135,1
604136,1
604137,0
604138,0
604139,1
604140,0
604141,0
604142,1
604143,1
604144,0
604145,1
604146,0
604147,1
604148,0
604149,1
604150,1
604151,0
604152,0
604153,1
604154,0
604155,0
604156,1
604157,1
604158,0
604159,0
604160,0
604161,1
604162,0
604163,0
604164,0
604165,0
604166,1
604167,1
604168,1
604169,0
604170,0
604171,1
604172,0
604173,0
604174,0
604175,1
604176,1
604177,0
604178,0
604179,1
604180,1
604181,0
604182,0
604183,0
604184,0
604185,1
604186,1
604187,0
604188,1
604189,1
604190,1
604191,1
604192,1
604193,0
604194,0
604195,0
604196,0
604197,0
604198,0
604199,1
604200,0
604201,0
604202,1
604203,0
604204,1
604205,0
604206,1
604207,1
604208,1
604209,1
604210,1
604211,1
604212,0
604213,1
604214,0
604215,1
604216,0
604217,0
604218,0
604219,0
604220,1
604221,1
604222,1
604223,1
604224,0
604225,1
604226,1
604227,0
604228,1
604229,1
604230,1
604231,1
604232,1
604233,1
604234,1
604235,1
604236,0
604237,0
604238,0
604239,0
604240,0
604241,1
604242,1
604243,0
604244,0
604245,0
604246,1
604247,1
604248,0
604249,0
604250,0
604251,0
604252,1
604253,1
604254,1
604255,1
604256,1
604257,0
604258,0
604259,0
604260,1
604261,0
604262,1
604263,1
604264,0
604265,0
604266,1
604267,0
604268,1
604269,1
604270,1
604271,1
604272,1
604273,0
604274,0
604275,1
604276,0
604277,1
604278,0
604279,1
604280,1
604281,1
604282,1
604283,1
604284,0
604285,1
604286,0
604287,1
604288,0
604289,1
604290,1
604291,0
604292,0
604293,0
604294,0
604295,1
604296,0
604297,0
604298,0
604299,0
604300,1
604301,0
604302,0
604303,1
604304,1
604305,1
604306,1
604307,1
604308,1
604309,1
604310,1
604311,0
604312,0
604313,0
604314,1
604315,1
604316,1
604317,1
604318,0
604319,0
604320,1
604321,0
604322,0
604323,0
604324,0
604325,1
604326,0
604327,0
604328,0
604329,0
604330,1
604331,1
604332,0
604333,0
604334,1
604335,1
604336,0
604337,0
604338,1
604339,0
604340,1
604341,1
604342,1
604343,1
604344,0
604345,1
604346,0
604347,0
604348,0
604349,1
604350,0
604351,0
604352,0
604353,1
604354,0
604355,0
604356,1
604357,0
604358,1
604359,0
604360,1
604361,0
604362,0
604363,1
604364,0
604365,1
604366,0
604367,0
604368,1
604369,1
604370,0
604371,1
604372,1
604373,1
604374,0
604375,1
604376,0
604377,0
604378,1
604379,0
604380,0
604381,0
604382,1
604383,0
604384,0
604385,1
604386,1
604387,0
604388,0
604389,1
604390,1
604391,1
604392,0
604393,0
604394,0
604395,0
604396,1
604397,1
604398,1
604399,1
604400,0
604401,0
604402,1
604403,1
604404,1
604405,0
604406,0
604407,1
604408,0
604409,1
604410,0
604411,1
604412,1
604413,0
604414,0
604415,1
604416,0
604417,0
604418,1
604419,1
604420,1
604421,1
604422,0
604423,0
604424,0
604425,0
604426,1
604427,1
604428,1
604429,1
604430,1
604431,1
604432,0
604433,0
604434,0
604435,0
604436,1
604437,0
604438,1
604439,1
604440,1
604441,0
604442,1
604443,0
604444,0
604445,0
604446,1
604447,0
604448,1
604449,0
604450,0
604451,0
604452,0
604453,1
604454,1
604455,1
604456,1
604457,1
604458,1
604459,0
604460,1
604461,0
604462,1
604463,0
604464,0
604465,1
604466,1
604467,0
604468,0
604469,0
604470,1
604471,1
604472,0
604473,0
604474,0
604475,1
604476,1
604477,0
604478,1
604479,1
604480,0
604481,0
604482,0
604483,0
604484,0
604485,1
604486,1
604487,0
604488,0
604489,1
604490,1
604491,1
604492,0
604493,0
604494,0
604495,0
604496,1
604497,1
604498,0
604499,0
604500,1
604501,0
604502,0
604503,1
604504,1
604505,1
604506,1
604507,1
604508,0
604509,1
604510,1
604511,0
604512,0
604513,1
604514,1
604515,1
604516,0
604517,1
604518,1
604519,1
604520,1
604521,1
604522,1
604523,1
604524,0
604525,1
604526,1
604527,0
604528,0
604529,0
604530,0
604531,1
604532,0
604533,0
604534,1
604535,1
604536,1
604537,1
604538,0
604539,0
604540,0
604541,1
604542,1
604543,0
604544,0
604545,0
604546,0
604547,1
604548,1
604549,0
604550,0
604551,0
604552,1
604553,1
604554,0
604555,0
604556,0
604557,1
604558,1
604559,0
604560,1
604561,0
604562,1
604563,1
604564,1
604565,0
604566,0
604567,1
604568,1
604569,1
604570,1
604571,1
604572,1
604573,1
604574,0
604575,0
604576,1
604577,1
604578,0
604579,1
604580,0
604581,0
604582,0
604583,1
604584,0
604585,0
604586,1
604587,1
604588,0
604589,0
604590,1
604591,1
604592,0
604593,1
604594,1
604595,1
604596,0
604597,1
604598,0
604599,1
604600,1
604601,0
604602,1
604603,0
604604,1
604605,0
604606,1
604607,0
604608,0
604609,0
604610,1
604611,0
604612,1
604613,1
604614,1
604615,1
604616,1
604617,0
604618,0
604619,1
604620,0
604621,1
604622,1
604623,1
604624,0
604625,0
604626,0
604627,1
604628,0
604629,0
604630,1
604631,0
604632,0
604633,1
604634,1
604635,1
604636,1
604637,0
604638,1
604639,1
604640,1
604641,1
604642,1
604643,1
604644,1
604645,0
604646,0
604647,1
604648,1
604649,0
604650,0
604651,1
604652,1
604653,0
604654,1
604655,0
604656,1
604657,0
604658,0
604659,1
604660,0
604661,0
604662,1
604663,1
604664,1
604665,0
604666,0
604667,0
604668,0
604669,0
604670,1
604671,1
604672,1
604673,1
604674,1
604675,0
604676,0
604677,1
604678,1
604679,1
604680,0
604681,1
604682,0
604683,1
604684,1
604685,1
604686,0
604687,1
604688,1
604689,1
604690,1
604691,0
604692,1
604693,1
604694,0
604695,1
604696,1
604697,1
604698,0
604699,0
604700,1
604701,0
604702,1
604703,1
604704,1
604705,0
604706,0
604707,1
604708,1
604709,0
604710,1
604711,0
604712,0
604713,0
604714,1
604715,1
604716,0
604717,0
604718,0
604719,1
604720,0
604721,1
604722,1
604723,0
604724,1
604725,1
604726,1
604727,1
604728,1
604729,1
604730,1
604731,1
604732,1
604733,0
604734,1
604735,0
604736,1
604737,0
604738,0
604739,1
604740,0
604741,0
604742,0
604743,0
604744,0
604745,0
604746,1
604747,1
604748,1
604749,0
604750,1
604751,1
604752,0
604753,1
604754,1
604755,0
604756,0
604757,1
604758,1
604759,0
604760,0
604761,0
604762,1
604763,0
604764,1
604765,1
604766,0
604767,1
604768,1
604769,0
604770,0
604771,1
604772,0
604773,1
604774,0
604775,0
604776,0
604777,0
604778,1
604779,1
604780,0
604781,1
604782,0
604783,0
604784,1
604785,1
604786,1
604787,1
604788,0
604789,1
604790,1
604791,0
604792,0
604793,0
604794,1
604795,1
604796,0
604797,1
604798,1
604799,1
604800,0
604801,1
604802,1
604803,1
604804,1
604805,0
604806,1
604807,0
604808,0
604809,0
604810,0
604811,1
604812,1
604813,0
604814,1
604815,1
604816,0
604817,0
604818,0
604819,0
604820,0
604821,1
604822,0
604823,1
604824,1
604825,0
604826,0
604827,1
604828,0
604829,0
604830,0
604831,0
604832,0
604833,0
604834,0
604835,0
604836,0
604837,0
604838,1
604839,0
604840,0
604841,0
604842,0
604843,1
604844,1
604845,1
604846,0
604847,0
604848,0
604849,0
604850,0
604851,0
604852,0
604853,0
604854,0
604855,0
604856,1
604857,0
604858,1
604859,1
604860,0
604861,0
604862,1
604863,1
604864,1
604865,1
604866,0
604867,0
604868,0
604869,0
604870,1
604871,1
604872,0
604873,0
604874,0
604875,0
604876,0
604877,1
604878,0
604879,0
604880,0
604881,1
604882,0
604883,1
604884,1
604885,1
604886,1
604887,1
604888,1
604889,1
604890,0
604891,1
604892,0
604893,0
604894,1
604895,1
604896,1
604897,1
604898,1
604899,0
604900,1
604901,0
604902,1
604903,0
604904,0
604905,1
604906,1
604907,0
604908,1
604909,0
604910,0
604911,1
604912,0
604913,1
604914,0
604915,0
604916,0
604917,1
604918,0
604919,0
604920,0
604921,0
604922,1
604923,0
604924,1
604925,1
604926,0
604927,0
604928,0
604929,0
604930,0
604931,0
604932,1
604933,1
604934,1
604935,0
604936,0
604937,0
604938,1
604939,1
604940,0
604941,0
604942,0
604943,0
604944,0
604945,1
604946,1
604947,1
604948,0
604949,0
604950,0
604951,0
604952,0
604953,1
604954,0
604955,0
604956,1
604957,1
604958,1
604959,0
604960,1
604961,0
604962,1
604963,1
604964,0
604965,0
604966,0
604967,0
604968,0
604969,1
604970,1
604971,1
604972,0
604973,1
604974,0
604975,1
604976,0
604977,1
604978,0
604979,1
604980,1
604981,1
604982,1
604983,1
604984,0
604985,1
604986,0
604987,1
604988,1
604989,1
604990,0
604991,0
604992,1
604993,0
604994,1
604995,0
604996,1
604997,0
604998,1
